date,open_spot,high_spot,low_spot,close_spot,volume_spot,open_fut,high_fut,low_fut,close_fut,volume_fut,open_interest,open_interest_ce,open_interest_pe,volume_ce,volume_pe,ema_5,ema_15,iv,T,atm_strike,call_delta,call_gamma,call_theta,call_vega,call_rho,put_delta,put_gamma,put_theta,put_vega,put_rho,avg_iv,iv_spread,pcr_oi,pcr_vol,futures_basis,spot_return,fut_return,delta_neutral_ratio,gamma_exposure
2025-03-26,23700.95,23736.5,23451.7,23486.85,278590831,23735.0,23761.4,23494.9,23521.9,110793,7067400,19143525,22201125,6642689,19838718,23415.302086029835,23039.993971880533,0.6324591810122641,0.0821917808219178,23500.0,0.5465848158476535,9.303881340353836e-05,-28.122624863758986,26.679310578192386,9.113716624026734,-0.4534151841523465,9.303881340353836e-05,-28.122624863758986,26.679310578192386,9.113716624026734,0.6324591810122641,0.0,1.1597198008203817,2.986549272440724,0.0014923244283504562,-0.0076810464475161044,-0.007738759393976391,1.2054841455508076,41832213.638800584
2025-03-27,23433.95,23646.45,23412.2,23591.95,510302142,23470.0,23643.1,23455.05,23593.6,72007,4421475,41528475,37794750,51917105,45489647,23474.18472401989,23108.98847539547,0.6711157504360047,0.0821917808219178,23600.0,0.5486278548081255,8.723529231738966e-05,-29.956557312231133,26.782167421434423,9.106999031789881,-0.4513721451918745,8.723529231738966e-05,-29.956557312231133,26.782167421434423,9.106999031789881,0.6711157504360047,0.0,0.9100924124952818,0.876197680899195,6.993911058635752e-05,0.004474844434225966,0.003048223145238893,1.2154667953090201,85467705.15775988
2025-03-28,23600.4,23649.2,23450.2,23519.35,387455531,23775.05,23801.6,23560.0,23637.65,97506,12560100,15567525,16004175,7399089,12203800,23489.23981601326,23160.283665971034,0.5976358845346371,0.0821917808219178,23500.0,0.5484131948688447,9.826983204870994e-05,-26.59630573243927,26.701514839406695,9.225431456944671,-0.45158680513115534,9.826983204870994e-05,-26.59630573243927,26.701514839406695,9.225431456944671,0.5976358845346371,0.0,1.0280487746125349,1.6493652123930391,0.0050299009113773515,-0.003077320865803923,0.0018670317374205325,1.2144136822367249,35980326.55795582
2025-04-01,23341.1,23565.15,23136.4,23165.7,375118343,23530.0,23668.0,23290.0,23321.4,122621,12808425,11335275,14707725,3663150,8420430,23381.39321067551,23160.960707724655,0.5502090035962469,0.0821917808219178,23150.0,0.5465845324705626,0.00010842972441158011,-24.130800842157026,26.314510323641997,9.155766896628503,-0.4534154675294374,0.00010842972441158011,-24.130800842157026,26.314510323641997,9.155766896628503,0.5502090035962469,0.0,1.2975181457882583,2.2986855575119773,0.006721143759955483,-0.015036555006834651,-0.013379079561631535,1.205482767160069,28472515.800071575
2025-04-02,23192.6,23350.0,23158.45,23332.35,340970371,23326.95,23459.6,23300.0,23438.95,64204,12604950,33357450,19637775,22880505,12806501,23365.045473783674,23182.384369259074,0.612948221351922,0.0821917808219178,23350.0,0.5453661936630132,9.667037773085162e-05,-27.085390337131372,26.513225156987986,9.07468615430431,-0.4546338063369868,9.667037773085162e-05,-27.085390337131372,26.513225156987986,9.07468615430431,0.612948221351922,0.0,0.5887073202537964,0.5597123402652171,0.004568763969338802,0.007193825353863481,0.005040434965310814,1.199572460431535,75239299.20554979
2025-04-03,23150.3,23306.5,23145.8,23250.1,283196379,23215.0,23411.1,23215.0,23325.95,68519,13032300,53534025,69762600,60424513,61467565,23326.730315855784,23190.848823101693,0.6996130336134518,0.0821917808219178,23250.0,0.5505075979454657,8.486212054942292e-05,-30.757883903025764,26.378482754242132,8.946060177322803,-0.44949240205453433,8.486212054942292e-05,-30.757883903025764,26.378482754242132,8.946060177322803,0.6996130336134518,0.0,1.303145055878014,1.017262067134906,0.0032623515597783315,-0.003525148559832214,-0.00482103507196352,1.224731709433157,105625457.3319036
2025-04-04,23190.4,23214.7,22857.45,22904.45,466776198,23229.7,23250.0,22920.05,22958.15,108118,13654275,18951000,18225975,6085795,11323002,23185.970210570526,23155.048970213982,0.7447367077002778,0.0821917808219178,22900.0,0.5527794978435548,8.086306316933814e-05,-32.2309112986576,25.966957958754783,8.757820831885107,-0.44722050215644515,8.086306316933814e-05,-32.2309112986576,25.966957958754783,8.757820831885107,0.7447367077002778,0.0,0.9617421244261517,1.8605625066240319,0.0023445225709414863,-0.014866602724289302,-0.015767846540012287,1.236033444750669,35099601.681596756
2025-04-07,21758.4,22254.0,21743.65,22161.6,647107618,22201.5,22347.0,21860.0,22263.8,262265,13875975,6185475,7938300,3453860,2203801,22844.513473713683,23030.867848937236,0.7273319770296074,0.0821917808219178,22150.0,0.552662718485368,8.557679579306694e-05,-30.457955545938926,25.125766369020024,8.50480235069924,-0.44733728151463203,8.557679579306694e-05,-30.457955545938926,25.125766369020024,8.50480235069924,0.7273319770296074,0.0,1.2833775902416549,0.6380690010596839,0.00461158039130752,-0.03243256223135693,-0.030244161659367275,1.2354497184185416,11730869.115041487
2025-04-08,22446.75,22697.2,22270.85,22535.85,468250807,22511.6,22744.9,22341.0,22630.35,156069,13430775,11101725,12679350,9238410,7036498,22741.625649142457,22968.990617820084,0.7433202697451071,0.0821917808219178,22550.0,0.5511929906740706,8.238545275424838e-05,-31.668501287327274,25.562468219670713,8.597545756629392,-0.44880700932592943,8.238545275424838e-05,-31.668501287327274,25.562468219670713,8.597545756629392,0.7433202697451071,0.0,1.1421062942921032,0.7616568218990064,0.0041933186456246385,0.0168873186051548,0.016463945957114312,1.2281291941093262,20611753.560719695
2025-04-09,22460.3,22468.7,22353.25,22399.15,383822618,22544.0,22544.0,22405.05,22479.65,90619,13164825,58953000,56892000,54915657,53721681,22627.467099428308,22897.76054059257,1.3697778532634803,0.0821917808219178,22400.0,0.5831112399905785,4.4366056763157876e-05,-57.21255290066551,25.060656119249074,7.828020664453627,-0.41688876000942154,4.4366056763157876e-05,-57.21255290066551,25.060656119249074,7.828020664453627,1.3697778532634803,0.0,0.9650399470764847,0.9782580039058806,0.0035938863751526283,-0.006065890569914023,-0.006659198819284562,1.3987214238575305,58585248.84830649
2025-04-11,22695.4,22923.9,22695.4,22828.55,402162001,22746.0,23017.0,22746.0,22917.65,120725,12919500,7226775,6627300,4703034,4809986,22694.494732952207,22889.1092230185,1.445633274635427,0.0821917808219178,22850.0,0.5862268171795886,4.1176928153539994e-05,-61.43332350936029,25.497472112982365,7.884586115983735,-0.4137731828204114,4.1176928153539994e-05,-61.43332350936029,25.497472112982365,7.884586115983735,1.445633274635427,0.0,0.9170480608570213,1.0227410645978745,0.0039030074183424783,0.0191703703042303,0.01948428912371858,1.4167830142680529,6793237.611091033
2025-04-15,23368.35,23368.35,23207.0,23328.55,388321931,23295.0,23399.9,23252.0,23340.9,89235,12380700,24019125,17773125,6299497,4470216,22905.84648863481,22944.039320141186,1.5218395681975834,0.0821917808219178,23350.0,0.590288606286742,3.818761987981846e-05,-65.93453774321746,25.995330567455863,7.9719836738512,-0.40971139371325804,3.818761987981846e-05,-65.93453774321746,25.995330567455863,7.9719836738512,1.5218395681975834,0.0,0.7399572215890462,0.7096147517809756,0.0005293942401050294,0.021902398531663314,0.018468298451193688,1.4407424722483146,21397720.925856303
2025-04-16,23344.1,23452.2,23273.05,23437.2,348424960,23338.0,23450.0,23277.2,23433.5,71349,12106575,25389375,10892025,19607616,7148213,23082.96432575654,23005.68440512354,1.4876061061721944,0.0821917808219178,23450.0,0.5888113054084406,3.891876587228985e-05,-64.80724457934834,26.138872774368696,8.051174352258675,-0.4111886945915594,3.891876587228985e-05,-64.80724457934834,26.138872774368696,8.051174352258675,1.4876061061721944,0.0,0.4289993353518943,0.36456308609878935,-0.00015786868738589625,0.004657383335012311,0.003967284894755396,1.4319734787293137,23158839.686544396
2025-04-17,23401.85,23872.35,23298.55,23851.65,505333905,23399.9,23872.7,23330.0,23851.3,135421,11622975,46383300,45991350,64199086,32679147,23339.192883837695,23111.430104483097,1.4820284206216143,0.0821917808219178,23850.0,0.5890799567248486,3.8380474632021594e-05,-65.69576905477291,26.59696729454803,8.20596317854093,-0.4109200432751514,3.8380474632021594e-05,-65.69576905477291,26.59696729454803,8.20596317854093,1.4820284206216143,0.0,0.9915497603663388,0.5090282282211931,-1.4674037226027666e-05,0.017683426347857356,0.017829176179401163,1.433563454412472,42461019.047200665
2025-04-21,23949.15,24189.55,23903.65,24125.55,406145632,23875.9,24194.5,23875.6,24135.5,77342,11051175,19123350,12331875,8847339,4713789,23601.311922558463,23238.19509142271,1.5493998954336168,0.0821917808219178,24150.0,0.5916713397975092,3.623955564338226e-05,-69.36517626837008,26.861435762117743,8.211658297583977,-0.4083286602024908,3.623955564338226e-05,-69.36517626837008,26.861435762117743,8.211658297583977,1.5493998954336168,0.0,0.6448595565107578,0.5327917241557037,0.0004124258307064804,0.011483482274811108,0.01191549307584916,1.4490076192645858,16719529.829149114
2025-04-22,24185.4,24242.6,24072.0,24167.25,440940490,24150.0,24239.8,24077.0,24169.0,87218,8816400,21676575,19774350,8346615,7250678,23789.95794837231,23354.32695499487,1.5328748585818912,0.0821917808219178,24150.0,0.5923182334368018,3.655285637566381e-05,-68.71733869689446,26.897435878281776,8.261005182084869,-0.4076817665631982,3.655285637566381e-05,-68.71733869689446,26.897435878281776,8.261005182084869,1.5328748585818912,0.0,0.9122451309766418,0.8686968309907669,7.241204522649453e-05,0.0017284580040661801,0.0013879969339769538,1.4528936097145309,19148696.572133932
2025-04-23,24357.6,24359.3,24119.95,24328.95,415042544,24310.0,24351.8,24121.1,24312.7,99138,5549550,31117425,14455725,19921886,10694593,23969.621965581544,23476.154835620513,1.4808680947424835,0.0821917808219178,24350.0,0.5881631856890366,3.767686799602397e-05,-66.99330722045957,27.143527823297212,8.362244455297336,-0.4118368143109634,3.767686799602397e-05,-66.99330722045957,27.143527823297212,8.362244455297336,1.4808680947424835,0.0,0.464554023991381,0.5368263326072642,-0.0006679285378119483,0.00669087297892812,0.005945632835450354,1.4281462104670792,28523434.05861181
2025-04-24,24277.9,24347.85,24216.15,24246.7,358768165,24288.0,24360.0,24225.0,24245.7,55201,3392175,55954125,38963175,38808477,41866845,24061.9813103877,23572.47298116795,1.4184649606484507,0.0821917808219178,24250.0,0.5855581022965957,3.952581954820181e-05,-64.0472557189133,27.0915070145832,8.414806916452472,-0.41444189770340434,3.952581954820181e-05,-64.0472557189133,27.0915070145832,8.414806916452472,1.4184649606484507,0.0,0.6963414225492759,1.0788066998867283,-4.1242725814234516e-05,-0.003380745983694311,-0.0027557613921942448,1.4128834597597821,53624793.319655046
2025-04-25,24289.0,24365.45,23847.85,24039.35,387741866,24465.0,24511.0,23975.0,24139.1,168230,11736900,10925925,11961375,6750462,8025203,24054.437540258466,23630.832608521956,1.5018965988141273,0.0821917808219178,24050.0,0.5896594747691419,3.7564389351244986e-05,-67.07782651853869,26.797248187991997,8.242450993516492,-0.41034052523085807,3.7564389351244986e-05,-67.07782651853869,26.797248187991997,8.242450993516492,1.5018965988141273,0.0,1.0947700080313567,1.188837593634332,0.004149446636452317,-0.008551679197581596,-0.004396655901871327,1.4370003412102639,9866367.068663463
2025-04-28,24070.25,24355.1,24054.05,24328.5,320467976,24200.2,24489.0,24140.0,24452.8,104248,12629700,20402850,16052850,12384698,6654939,24145.791693505646,23718.041032456713,0.9919119594377533,0.0821917808219178,24350.0,0.5627190909188611,5.6950257065463746e-05,-45.430733367482276,27.480705077838056,8.951525819653854,-0.4372809090811389,5.6950257065463746e-05,-45.430733367482276,27.480705077838056,8.951525819653854,0.9919119594377533,0.0,0.7867944919459782,0.5373517384113847,0.0051092340259366285,0.012028195437896683,0.012995513502988887,1.2868594974825363,28268441.02778725
2025-04-29,24370.7,24457.65,24290.75,24335.95,357563224,24484.0,24567.9,24396.1,24425.3,79024,13070550,42156000,24728925,14168921,13187580,24209.17779567043,23795.279653399626,0.9053084787841249,0.0821917808219178,24350.0,0.558880786249077,6.247209689286712e-05,-41.53871024399666,27.5300924828089,9.070552056097863,-0.441119213750923,6.247209689286712e-05,-41.53871024399666,27.5300924828089,9.070552056097863,0.9053084787841249,0.0,0.5866051095929405,0.9307398919084947,0.0036715229937602,0.00030622520911682827,-0.0011246155859451212,1.2669608777563877,64090518.288874
2025-04-30,24342.05,24396.15,24198.75,24334.2,424452559,24369.9,24486.0,24348.7,24418.4,69406,13347750,57009375,52693275,76350088,71041271,24250.85186378029,23862.644696724674,0.7370981477715712,0.0821917808219178,24350.0,0.5508739298158274,7.694900003022278e-05,-33.912898212565864,27.605196118123114,9.291559761169134,-0.4491260701841726,7.694900003022278e-05,-33.912898212565864,27.605196118123114,9.291559761169134,0.7370981477715712,0.0,0.9242913994408815,0.9304674409805527,0.0034601507343574364,-7.191007542339811e-05,-0.0002824939714147767,1.2265463227060749,106749618.93836303
2025-05-02,24311.9,24589.15,24238.5,24346.7,421112627,24399.9,24718.3,24310.0,24400.7,159768,12934800,13325700,12190725,6868215,8644132,24282.801242520196,23923.151609634093,0.8078712641345904,0.0821917808219178,24350.0,0.5549929096582865,7.007467290643738e-05,-37.13665209979072,27.58111626082331,9.213453555611745,-0.4450070903417135,7.007467290643738e-05,-37.13665209979072,27.58111626082331,9.213453555611745,0.8078712641345904,0.0,0.9148281140953196,1.2585703854640544,0.0022179597234943545,0.0005136803346730279,-0.0007248632179013281,1.24715520652068,22734804.05361889
2025-05-05,24419.5,24526.4,24400.65,24461.15,291471628,24481.1,24630.0,24471.0,24553.7,76211,13520250,28237950,22615725,12014750,10877566,24342.250828346798,23990.40140842983,0.7274687539214373,0.0821917808219178,24450.0,0.5525401286639617,7.752047090415824e-05,-33.62605913368186,27.734023449738405,9.38514297809635,-0.44745987133603826,7.752047090415824e-05,-33.62605913368186,27.734023449738405,9.38514297809635,0.7274687539214373,0.0,0.8008982592574886,0.9053510060550574,0.0037835506507257126,0.004700842413961626,0.006270311917281113,1.2348372760537651,53545926.548321694
2025-05-06,24500.75,24509.65,24331.8,24379.6,302354059,24574.8,24576.8,24410.0,24431.4,65193,13527900,44416275,28616250,10782924,12356678,24354.7005522312,24039.0512323761,0.6564011719840738,0.0821917808219178,24400.0,0.5469808512884607,8.635241534960012e-05,-30.29308313691725,27.690154524269115,9.416188920362428,-0.45301914871153925,8.635241534960012e-05,-30.29308313691725,27.690154524269115,9.416188920362428,0.6564011719840738,0.0,0.6442739738980813,1.1459487241123094,0.002124727230963712,-0.00333385797478869,-0.004980919372640336,1.2074122094930513,93506800.86720979
2025-05-07,24233.3,24449.6,24220.0,24414.4,330137191,24343.9,24538.5,24311.0,24461.4,99826,13159275,50677950,37745925,30888098,21286314,24374.600368154133,24085.969828329085,0.6578026217934423,0.0821917808219178,24400.0,0.550035331045705,8.596475279451686e-05,-30.37252303348495,27.70361992539058,9.474247950967042,-0.449964668954295,8.596475279451686e-05,-30.37252303348495,27.70361992539058,9.474247950967042,0.6578026217934423,0.0,0.7448194925011765,0.689142918414724,0.0019250933875090109,0.0014274229273656402,0.0012279279943023802,1.2223967102216522,106361759.48193432
2025-05-08,24431.5,24447.25,24150.2,24273.8,411362230,24489.0,24523.9,24194.1,24271.9,113537,12776925,26494050,59356200,35775704,71036054,24341.00024543609,24109.44859978795,0.664172048401168,0.0821917808219178,24250.0,0.5510898203111442,8.560450990197457e-05,-30.479687681329114,27.534751955944113,9.422624221437733,-0.4489101796888558,8.560450990197457e-05,-30.479687681329114,27.534751955944113,9.422624221437733,0.664172048401168,0.0,2.240359627916457,1.9855948606909315,-7.82736942710996e-05,-0.005758896389016388,-0.0077468991962847955,1.227617116397561,55053225.15697446
2025-05-09,23935.75,24164.25,23935.75,24008.0,335550680,24063.4,24215.0,23984.0,24065.5,150829,12619800,11888175,13684125,4705508,6434343,24230.000163624063,24096.767524814455,0.6771651024417907,0.0821917808219178,24000.0,0.5502544873006057,8.491437478859604e-05,-30.74393537151948,27.240566822471987,9.279898690486904,-0.44974551269939433,8.491437478859604e-05,-30.74393537151948,27.240566822471987,9.279898690486904,0.6771651024417907,0.0,1.151070286229804,1.3674066647001768,0.002395034988337221,-0.010950077861727414,-0.008503660611653863,1.2234796607484788,24235522.55563804
2025-05-12,24420.1,24944.8,24378.85,24924.7,368707684,24476.0,25069.9,24410.0,25044.1,156527,12644025,14728500,11539425,9476418,2260663,24461.56677574938,24200.25908421265,0.6020399345400014,0.0821917808219178,24900.0,0.5489452957681163,9.203554032941032e-05,-28.388548349386866,28.2923574208521,9.775690203623626,-0.45105470423188365,9.203554032941032e-05,-28.388548349386866,28.2923574208521,9.775690203623626,0.6020399345400014,0.0,0.7834759140442,0.23855669937733856,0.004790428771459548,0.038183105631456105,0.040664021109056536,1.2170259851361798,33786563.82072564
2025-05-13,24864.05,24973.8,24547.5,24578.35,422977876,24960.0,25044.0,24613.5,24640.2,163428,12246525,19936875,17550300,5223378,9093742,24500.494517166255,24247.520448686068,0.5929593331177218,0.0821917808219178,24600.0,0.5442892485191615,9.489228572383778e-05,-27.609803443067328,27.93763609173435,9.584621153513991,-0.4557107514808385,9.489228572383778e-05,-27.609803443067328,27.93763609173435,9.584621153513991,0.5929593331177218,0.0,0.8802934261262109,1.740969541166655,0.002516442316103489,-0.013895854313191403,-0.016127551000035822,1.1943743849590687,46498690.04335172
2025-05-14,24613.8,24767.55,24535.55,24666.9,345490805,24670.0,24834.4,24572.3,24715.9,87780,11632575,24060525,17353500,21124518,18816025,24555.96301144417,24299.94289260031,0.550519142146111,0.0821917808219178,24650.0,0.5466122240237319,0.00010177261264614675,-25.70881498027464,28.019532487157043,9.748860311164462,-0.4533877759762681,0.00010177261264614675,-25.70881498027464,28.019532487157043,9.748860311164462,0.550519142146111,0.0,0.7212436137615451,0.8907197314513874,0.0019864676955758526,0.003602764221357635,0.003072215322927674,1.2056174713725485,60401899.47248348
2025-05-15,24694.45,25116.25,24494.45,25062.1,500821889,24733.9,25144.9,24600.0,25078.7,186214,12191025,38101275,45027825,61887335,30769327,24724.67534096278,24395.21253102527,0.5981939362114259,0.0821917808219178,25050.0,0.5476460575458614,9.215613515318247e-05,-28.373984204743277,28.459650779256407,9.816806985592109,-0.4523539424541386,9.215613515318247e-05,-28.373984204743277,28.459650779256407,9.816806985592109,0.5981939362114259,0.0,1.1817931289700936,0.49718293734897456,0.0006623547108982161,0.016021470067175025,0.014678809996803599,1.2106583056947355,87999705.84424047
2025-05-16,25064.65,25070.0,24953.05,25019.8,432717092,25126.1,25149.0,25006.0,25078.7,62198,11973975,15874725,13426575,6932501,7088712,24823.050227308522,24473.28596464711,0.5781694988488519,0.0821917808219178,25000.0,0.5477129290364523,9.550715828221133e-05,-27.377329592401786,28.41104172417671,9.845341050022396,-0.4522870709635477,9.550715828221133e-05,-27.377329592401786,28.41104172417671,9.845341050022396,0.5781694988488519,0.0,0.8457831552987533,1.0225331377521618,0.002354135524664524,-0.0016878074862042292,0.0,1.2109851556658702,37933766.59903001
2025-05-19,25005.35,25062.95,24916.65,24945.45,255254340,25060.1,25117.2,24952.7,24976.4,52956,11775375,20713050,13627875,5647247,7362331,24863.850151539016,24532.306469066225,0.50384666437892,0.0821917808219178,24950.0,0.5429810813207049,0.000110071738572395,-23.819488270451426,28.365163397256765,9.901828816468754,-0.4570189186792951,0.000110071738572395,-23.819488270451426,28.365163397256765,9.901828816468754,0.50384666437892,0.0,0.6579366631181791,1.303702671407856,0.0012407072231609662,-0.0029716464560067823,-0.004079158808072192,1.1880932257461583,56873665.902209714
2025-05-20,24996.2,25010.35,24669.7,24683.9,414799113,25040.2,25059.9,24745.0,24774.6,96523,11175975,14703000,15241425,2838357,8797341,24803.86676769268,24551.255660432947,0.49358833346116454,0.0821917808219178,24700.0,0.5413756009335762,0.00011359862151874637,-23.099763317324864,28.079792512935096,9.793708258792803,-0.4586243990664238,0.00011359862151874637,-23.099763317324864,28.079792512935096,9.793708258792803,0.49358833346116454,0.0,1.0366200775351968,3.099448378058151,0.003674459870603798,-0.010484878003804265,-0.008079627168046777,1.180433492059299,41228050.2725279
2025-05-21,24744.25,24946.2,24685.35,24813.45,332724952,24755.3,25019.0,24720.0,24832.2,104176,10785750,19944825,19621350,18515343,19553133,24807.061178461787,24584.02995287883,0.49894263519865945,0.0821917808219178,24800.0,0.5448501228038583,0.00011168683594349327,-23.450638064811933,28.20040190248501,9.891769041980368,-0.45514987719614175,0.00011168683594349327,-23.450638064811933,28.20040190248501,9.891769041980368,0.49894263519865945,0.0,0.9837815072330792,1.0560502713884372,0.0007556385750470007,0.005248360267218644,0.002324961856094543,1.1970784792040297,55273805.938526765
2025-05-22,24733.95,24737.5,24462.4,24609.7,403279638,24778.0,24792.9,24515.0,24652.2,113872,10423125,52304550,46758150,79794266,66863089,24741.27411897453,24587.23870876898,0.6746506042255453,0.0821917808219178,24600.0,0.550279683618998,8.314632168676592e-05,-31.397180339498345,27.92305837378468,9.518176528406427,-0.44972031638100196,8.314632168676592e-05,-31.397180339498345,27.92305837378468,9.518176528406427,0.6746506042255453,0.0,0.8939595121265741,0.8379435309299041,0.0017269613201298674,-0.008211272515510792,-0.007248652958658508,1.223604234843601,107025885.75366352
2025-05-23,24639.5,24909.05,24614.05,24853.15,270470348,24656.5,24961.7,24634.9,24879.9,95920,10398000,13420350,12819225,6347045,4898466,24778.566079316355,24620.477620172856,0.6796611170000552,0.0821917808219178,24850.0,0.5499341015798966,8.173388864495494e-05,-31.946775767599096,28.20238642629,9.596230417831823,-0.45006589842010336,8.173388864495494e-05,-31.946775767599096,28.20238642629,9.596230417831823,0.6796611170000552,0.0,0.9552079491220423,0.771771115534867,0.0010763223172917718,0.009892440785543855,0.009236498162435769,1.2218968455738757,27261355.42982288
2025-05-26,24919.35,25079.2,24900.5,25001.15,302799227,24950.0,25123.9,24935.2,25035.9,75338,9418875,21763650,17954475,6455722,5841580,24852.76071954424,24668.061667651247,0.6829016369775592,0.0821917808219178,25000.0,0.5499019834551272,8.086531995738836e-05,-32.290571251174775,28.370619869141596,9.645938716676905,-0.4500980165448728,8.086531995738836e-05,-32.290571251174775,28.370619869141596,9.645938716676905,0.6829016369775592,0.0,0.8249753602911276,0.904868580152615,0.0013899360629411046,0.005954979549875894,0.006270121664476047,1.2217382953081828,44000136.93046418
2025-05-27,24956.65,25062.9,24704.1,24826.2,525653668,25000.0,25108.8,24739.0,24862.6,146382,7685625,20410200,16398675,5892122,6774193,24843.907146362828,24687.82895919484,0.687119394420014,0.0821917808219178,24850.0,0.5480561256437605,8.098175765399125e-05,-32.281168885384965,28.188261732271112,9.540605207749278,-0.4519438743562395,8.098175765399125e-05,-32.281168885384965,28.188261732271112,9.540605207749278,0.687119394420014,0.0,0.8034548902019578,1.1497034514899724,0.0014661929735520465,-0.00699767810680707,-0.006922059921952162,1.2126641309707444,41034080.74911923
2025-05-28,24832.5,24864.25,24737.05,24752.45,684425321,24772.6,24896.0,24742.5,24762.5,78611,5931375,21018600,20442750,8136860,10705762,24813.421430908555,24695.90658929549,0.6868064671488908,0.0821917808219178,24750.0,0.5501681034651146,8.12065689833354e-05,-32.149441835863136,28.086027176759426,9.545879048165348,-0.4498318965348854,8.12065689833354e-05,-32.149441835863136,28.086027176759426,9.545879048165348,0.6868064671488908,0.0,0.9726028374867974,1.3157117118888613,0.000406020414140793,-0.0029706519725128944,-0.004026127597274609,1.2230526730165918,42248679.4516776
2025-05-29,24825.1,24892.6,24677.3,24833.6,345370611,24828.6,24900.0,24661.0,24814.2,81101,3945300,42249375,25926225,58758856,30215419,24820.147620605705,24713.118265633555,0.6482692520191459,0.0821917808219178,24850.0,0.5470137155000432,8.583631296891018e-05,-30.474627361348613,28.205527810949064,9.6093692467052,-0.4529862844999568,8.583631296891018e-05,-30.474627361348613,28.205527810949064,9.6093692467052,0.6482692520191459,0.0,0.6136475391647805,0.514227489384749,-0.0007811996649699527,0.0032784633440325894,0.002087834427057178,1.2075723575248676,90059809.69330116
2025-05-30,24812.6,24863.95,24717.4,24750.7,853890978,24940.2,24987.7,24840.0,24871.2,69540,13020000,13659225,11104275,4083776,5406195,24796.99841373714,24717.81598242936,0.6467703686391749,0.0821917808219178,24750.0,0.5484223665015254,8.628660278148517e-05,-30.289751638703546,28.099387146415623,9.602807423105173,-0.4515776334984746,8.628660278148517e-05,-30.289751638703546,28.099387146415623,9.602807423105173,0.6467703686391749,0.0,0.8129505883386503,1.3238226092714194,0.00486854917234664,-0.0033382191869080202,0.0022970718378991783,1.2144586574245777,29171376.042164132
2025-06-02,24669.7,24754.4,24526.15,24716.6,311100908,24799.0,24869.0,24610.0,24826.3,93083,12674100,16475025,16972275,6678948,4774625,24770.198942491428,24717.66398462569,0.6492694206394061,0.0821917808219178,24700.0,0.5498888664018698,8.603369496831126e-05,-30.351004669945407,28.047836881079796,9.607429643440442,-0.45011113359813015,8.603369496831126e-05,-30.351004669945407,28.047836881079796,9.607429643440442,0.6492694206394061,0.0,1.0301820482821726,0.7148768039517601,0.004438312712913618,-0.0013777388114276645,-0.0018053009102898532,1.2216735498323035,35033488.664271355
2025-06-03,24786.3,24845.1,24502.15,24542.5,349288937,24835.0,24929.0,24631.0,24675.3,105510,12731325,17316450,16453350,4237682,7005872,24694.299294994285,24695.76848654748,0.6432392507743115,0.0821917808219178,24550.0,0.5475679226149548,8.751905676137061e-05,-29.87875123452252,27.870268673954897,9.516059390365962,-0.4524320773850452,8.751905676137061e-05,-29.87875123452252,27.870268673954897,9.516059390365962,0.6432392507743115,0.0,0.9501572204464541,1.6532321207679104,0.005411021697056097,-0.007043849073092523,-0.006082259539278878,1.210276525439516,37194634.149402544
2025-06-04,24560.45,24644.25,24530.45,24620.2,280862575,24710.0,24761.0,24637.6,24729.4,50960,12494550,29859075,28829925,14020914,12906136,24669.599529996194,24686.322425729046,0.6649175804651734,0.0821917808219178,24600.0,0.5507849244795586,8.431376076588252e-05,-30.95240404657801,27.930442769996105,9.550739024605976,-0.4492150755204414,8.431376076588252e-05,-30.95240404657801,27.930442769996105,9.550739024605976,0.6649175804651734,0.0,0.9655330916982525,0.9204917739314284,0.00443538232833205,0.0031659366405216716,0.0021924758766864727,1.2261051654186867,61982114.41782343
2025-06-05,24691.2,24899.85,24613.1,24750.9,388405978,24752.3,25008.8,24716.1,24861.4,106451,12317325,53355600,37911825,78571448,63312517,24696.69968666413,24694.394622512915,0.5163077043758152,0.0821917808219178,24750.0,0.5439335958596707,0.00010823110727483115,-24.21187615531273,28.136565792195668,9.813012551046082,-0.4560664041403293,0.00010823110727483115,-24.21187615531273,28.136565792195668,9.813012551046082,0.5163077043758152,0.0,0.710550064098239,0.805795471657847,0.004464484119769382,0.005308648995540288,0.005337776088380597,1.1926631537022954,142929905.02809688
2025-06-06,24748.7,25029.5,24671.45,25003.05,335581057,24854.9,25139.0,24750.0,25096.3,109889,12180600,13707825,14597025,7710654,3538303,24798.816457776087,24732.9765446988,0.5078238062770061,0.0821917808219178,25000.0,0.5439253142813701,0.00010892978787440999,-24.056690959680648,28.423272791459027,9.931782583541574,-0.45607468571862986,0.00010892978787440999,-24.056690959680648,28.423272791459027,9.931782583541574,0.5078238062770061,0.0,1.06486805893714,0.4588849402398292,0.0037295449955105477,0.010187508333030282,0.009448381828859098,1.1926233384874572,37334315.96767023
2025-06-09,25160.1,25160.1,25077.15,25103.2,279219989,25205.0,25234.0,25147.4,25181.8,45853,11925600,21246675,16439925,5770304,4948587,24900.277638517393,24779.25447661145,0.49662092753787734,0.0821917808219178,25100.0,0.5436395545692053,0.00011095145889285673,-23.622092335049054,28.539384095827163,9.991891237970043,-0.4563604454307947,0.00011095145889285673,-23.622092335049054,28.539384095827163,9.991891237970043,0.49662092753787734,0.0,0.7737646008140098,0.8575955443595346,0.003131074922718958,0.004005511327618061,0.0034068767109096676,1.1912503811675024,59177018.1742781
